THE (May) HIT LIST / COLOR ITEM / RED:special
/journal-standard-l/?p=13056,/journal-standard-l/files/IMG_1729-220x260.jpg,2013.03.22,春色“ＰＯＭＡＮＤＥＲＥ”入荷致しました！,JOURNAL STANDARD LADY'S,新宿店,/journal-standard-l/,jsl415,3-13056
/editforlulu/?p=3091,/editforlulu/files/20130310-0021-220x260.jpg,2013.03.22,THAKOON,EDIT. FOR LULU,大阪店,/editforlulu/,lulu834,19-3091
/js-luxe/?p=5537,/js-luxe/files/0153-220x260.jpg,2013.03.20,luxe表参道店より～LEVI'S XX～,journal standard luxe,表参道店,/js-luxe/,jsx467,4-5537
/iena/?p=8663,/iena/files/NEC_081412-220x260.jpg,2013.03.18,イベント直前☆IMS店vs博多店　コーディネート対決！！v…,IENA,天神イムズ店（Le Dome）,/iena/,iena918,13-8663
/slobe/?p=5825,/slobe/files/135-220x260.jpg,2013.03.18,天王寺店よりイベント直前！この春はカラフル★コットンナイロ…,IENA SLOBE,天王寺店,/slobe/,slobe901,14-5825
/slobe/?p=5810,/slobe/files/IMG_5688-220x260.jpg,2013.03.17,★☆ＣＯＬＯＲＦＵＬ☆リネンシャツシリーズ☆★ポルタ１０倍…,IENA SLOBE,横浜ポルタ店,/slobe/,slobe7383,14-5810
/framework/?p=9296,/framework/files/9551e4de6e1ecdaf9ddcb111b3096ad5-220x260.jpg,2013.03.16,☆大人気リネンシャツコーディネート☆,FRAMeWORK,広島店,/framework/,frame214,11-9296
/js-lessage/?p=2735,/js-lessage/files/s-cd-220x260.jpg,2013.03.16,This Week's New Arrival ～ 今週の…,journal standard L'essage,,/js-lessage/,,5-2735
/framework/?p=9231,/framework/files/DSC_03111-220x260.jpg,2013.03.15,SAKURA IN FULL BLOOM,FRAMeWORK,博多店（Lami 取扱店）,/framework/,frame278,11-9231
/ivory-court/?p=3088,/ivory-court/files/6ac2397867767a902ce2217f0a58282f12-220x260.jpg,2013.03.14,かわいい春コート☆入荷しました♪,ivory court,船橋店,/ivory-court/,ivory163,24-3088
/journal-standard-l/?p=12726,/journal-standard-l/files/y2-e1363230223136-220x260.jpg,2013.03.14,京都店リニューアルのお知らせ,JOURNAL STANDARD LADY'S,京都店,/journal-standard-l/,jsl403,3-12726
/slobe/?p=5593,/slobe/files/IMG_0472-220x260.jpg,2013.03.11,☆MUST BUY!!　大人気ウェッジソールサンダル　GA…,IENA SLOBE,町田モディ店,/slobe/,slobe907,14-5593
/iena/?p=8388,/iena/files/511a6d449f766368d3a70d0b98a0ab082-220x260.jpg,2013.03.10,1枚で決まる☆ワンピースコートのご紹介,IENA,ルミネ池袋店,/iena/,iena904,13-8388
/figaro-paris/?p=1840,/figaro-paris/files/IMG00178-1-220x260.jpg,2013.03.08,ステンカラーコートで女らしく…,FIGARO Paris,名古屋ラシック店,/figaro-paris/,figaro9303,20-1840
/js-relume-m/?p=1835,/js-relume-m/files/nagoya-gentei-220x260.jpg,2013.03.08,名古屋ラシック 8th Anniversary 限定商品販…,JOURNAL STANDARD relume MEN'S,,/js-relume-m/,,6-1835
/spickandspan/?p=9116,/spickandspan/files/1e54fd0044908ff8626a1c39c42adc483-220x260.jpg,2013.03.08,☆Ｌｅｅｎｏｙ　ワンピース入荷しました☆,Spick & Span,広島店,/spickandspan/,spick214,10-9116
/editforlulu/?p=2916,/editforlulu/files/20130304-008-220x260.jpg,2013.03.06,♡カタログコーディネートのご紹介♡,EDIT. FOR LULU,大阪店,/editforlulu/,lulu834,19-2916
/editforlulu/?p=2827,/editforlulu/files/IMG_9999-220x260.jpg,2013.02.27,RHIE入荷,EDIT. FOR LULU,名古屋店,/editforlulu/,lulu835,19-2827
/journal-standard-l/?p=12252,/journal-standard-l/files/2013-02-26-20.11.47-220x260.jpg,2013.02.26,ルクア大阪店よりパンツ大特集！！！！,JOURNAL STANDARD LADY'S,ルクア店,/journal-standard-l/,jsl418,3-12252
/journal-standard-l/?p=12244,/journal-standard-l/files/30d4e1bde429daaf8db23e1d0ae741a3-e1361862747210-220x260.jpg,2013.02.26,仙台店より　ERIKA CAVALLINI semi co…,JOURNAL STANDARD LADY'S,仙台店,/journal-standard-l/,jsl449,3-12244
/journal-standard-l/?p=12235,/journal-standard-l/files/82063356b339912af0da9d9a5797c161-220x260.jpg,2013.02.23,新宿店より人気ブランド、CHARIE　JOE入荷のご紹介,JOURNAL STANDARD LADY'S,新宿店,/journal-standard-l/,jsl415,3-12235
/iena/?p=8048,/iena/files/f8c48e5b2a09ea173c5c5fec6b8b94fc-220x260.jpg,2013.02.23,春のIENAスタイル,IENA,ルミネ横浜店（Le Dome）,/iena/,iena318,13-8048
/journal-standard-l/?p=11931,/journal-standard-l/files/3305-220x260.jpg,2013.02.15,難波店限定イベント、残り２日間！,JOURNAL STANDARD LADY'S,難波店,/journal-standard-l/,jsl417,3-11931
/journal-standard-l/?p=11707,/journal-standard-l/files/2c5db90cca45b5dbf9c28fbd2ac2a1265-220x260.jpg,2013.02.13,名古屋店から春のトレンドスタイルとＳＡＬＥのご案内！,JOURNAL STANDARD LADY'S,名古屋店,/journal-standard-l/,jsl427,3-11707
